"2453","126496131441102848","2011-10-19 03:13:22","Calling All #IceCreamSandwich Lovers | #Google &amp; #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8","neutral","google"
"2799","126489935313256449","2011-10-19 02:48:45","Android #ICS predice cuÃ¡l serÃ¡ tu gasto de datos y te advierte o bloquea para que no gastes mÃ¡s dinero! #tecnologia #ciencia #google","irrelevant","google"
"1175","125559846870323200","2011-10-16 13:12:55","This is SO TRUE ! @stevejobs @apple iCry too http://t.co/XvBymBhL","neutral","apple"
"4158","126604425635692545","2011-10-19 10:23:41","#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: â€œSometimes, Youâ€™re Luckyâ€ http://t.co/D0u2o9nZ","neutral","microsoft"
"3005","126806460146524160","2011-10-19 23:46:30","RT @slashdotjp: http://t.co/zK1dtFiS #ãƒžã‚¤ã‚¯ãƒ­ã‚½ãƒ•ãƒˆ #microsoft Microsoftã€Skype ã®è²·åŽã‚’å®Œäº†","irrelevant","microsoft"
"3999","126636535813636096","2011-10-19 12:31:17","just upgraded to win 8 on my pc only for it to tell me it failed to install and they dont know what happened thats #microsoft for you!","negative","microsoft"
"4532","126883074888826880","2011-10-20 04:50:57","PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. http://t.co/fJ8BigTe","irrelevant","twitter"
"3113","126779040282587138","2011-10-19 21:57:33","#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline","neutral","microsoft"
"2074","126511243371610113","2011-10-19 04:13:25","RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin","neutral","google"
"1595","126531797419950080","2011-10-19 05:35:06","ÐºÐ°Ñ‚Ð°Ð»Ð¾Ð³ ÑÑ‚Ð°Ñ‚ÐµÐ¹ http://t.co/aNPOt4Cn CÐµÑ€Ð²Ð¸Ñ Ñ€ÐµÐ³Ð¸ÑÑ‚Ñ€Ð°Ñ†Ð¸Ð¸ Ð² ÐºÐ°Ñ‚Ð°Ð»Ð¾Ð³Ð°Ñ… ÑÑ‚Ð°Ñ‚ÐµÐ¹ #seo #linkbuilding #backlinks #addurl #bookmarks #google","irrelevant","google"
"1160","125586682790674434","2011-10-16 14:59:33","@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5","neutral","apple"
"2419","126496853742198784","2011-10-19 03:16:14","RT @mcala: #windowsphone Metro style has obviously impressed somebody at #Google. #imitation #flattery #Android 4.0","neutral","google"
"3165","126769617057234944","2011-10-19 21:20:06","#Tecnologias : #Microsoft lanza sitio oficial de #Skype http://t.co/3WNfMQNw","irrelevant","microsoft"
"3565","126702046350024704","2011-10-19 16:51:36","Vous voulez la une de LNT ? La nouvelle tribune de demain 20/10/11: #intikhabates, #PJD, #PPS, #MoroccoMall , #Boeing , #Microsoft...","irrelevant","microsoft"
"5865","126860341941518336","2011-10-20 03:20:37","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking","neutral","twitter"
"4657","126880556775522304","2011-10-20 04:40:56","kreo ke mi aniversario en el #twitter es el 24 de Dic. :O","irrelevant","twitter"
"282","126279672433614848","2011-10-18 12:53:14","â€œ@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tubeâ€ It couldn't have 2do w/operator error! #sarcasm Still â¤ @apple","neutral","apple"
"1783","126523776195231744","2011-10-19 05:03:13","RT @MAGGadget: Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google","neutral","google"
"4852","126876741913415681","2011-10-20 04:25:47","RT @dkhazhintsev: Ð“ÑƒÐ±ÐµÑ€Ð½Ð°Ñ‚Ð¾Ñ€ @VShport Ñ€Ð°ÑÑÐºÐ°Ð·Ñ‹Ð²Ð°ÐµÑ‚ Ð¿Ñ€Ð¾ #twitter #Ð¥Ð°Ð±Ð°Ñ€Ð¾Ð²ÑÐº","irrelevant","twitter"
"2641","126492723673960448","2011-10-19 02:59:50","Parabens #google gostei bastante do novo Android #android","irrelevant","google"
"692","125965988146585601","2011-10-17 16:06:46","@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!","negative","apple"
"2175","126506064387637249","2011-10-19 03:52:50","well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking","positive","google"
"217","126311879218966529","2011-10-18 15:01:13","@Apple has THE WORST customer tech support. EVER.","negative","apple"
"2662","126492339559608320","2011-10-19 02:58:18","RT @BeautyNda_Beast donâ€™t waste your time on a guy that isnâ€™t willing to waste his time on you #Google","irrelevant","google"
"2638","126492737766834177","2011-10-19 02:59:53","Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI","neutral","google"
"4490","126479912407273472","2011-10-19 02:08:55","Jus updated my computer to Windows 7 .....I'm on thanks to #microsoft","positive","microsoft"
"1610","126531281650589696","2011-10-19 05:33:03","#google Jeux dâ€™Ã©tÃ© 2012 robes du soir 57e empire: Jeux dâ€™Ã©tÃ© 2012 robes Empire robe de soirÃ©e, robe d... http://t.co/zMD42jJJ #wikileaks","irrelevant","google"
"3780","126671006302617600","2011-10-19 14:48:15","RT @TheStreet: Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom","neutral","microsoft"
"2622","126492948740313088","2011-10-19 03:00:43","L'heure est passÃ© trÃ¨s vite et jme couche avec le sourire moi qui avait pas le moral ^^ #ics #google","irrelevant","google"
"4230","126586083470360576","2011-10-19 09:10:48","I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated","negative","microsoft"
"4486","126481810803793921","2011-10-19 02:16:28","Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft","neutral","microsoft"
"1114","125630016485732352","2011-10-16 17:51:44","Back to the Future 2 where @Apple didn't even have IPhone","neutral","apple"
"3885","126653015754149888","2011-10-19 13:36:46","Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB","neutral","microsoft"
"4212","126590959290032128","2011-10-19 09:30:11","... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :)","neutral","microsoft"
"5172","126871411431194624","2011-10-20 04:04:36","All these Fine guys on twitter damn thank-you #TWITTER. ...","neutral","twitter"
"1669","126528938326495232","2011-10-19 05:23:44","@papulovskiy Ð¿Ð¾ÐºÐ° Ð¸Ñ… Ð½Ðµ ÐºÑƒÐ¿Ð¸Ñ‚ #google :-)","irrelevant","google"
"162","126331480233353216","2011-10-18 16:19:06","RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR","negative","apple"
"1904","126518917635125248","2011-10-19 04:43:55","#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em Hong Kong a nova versÃ£oâ€¦","irrelevant","google"
"191","126321169468100609","2011-10-18 15:38:08","@apple why is my iPhone battery so crappy #fail","negative","apple"
"861","125826820057731074","2011-10-17 06:53:46","Cat accusing tiger for roaring  #Samsung on @Apple","neutral","apple"
"2390","126497822009860096","2011-10-19 03:20:05","#Advertising #Blog Today's blog covers the #IGen and #Google's &quot;Parisian Love&quot; Debating with @smarch323 for your votes! http://t.co/x3JY4b2L","neutral","google"
"2635","126492770348171264","2011-10-19 03:00:01","ã€Œç›Šè‹¥ã¤ã°ã•ã€ã€Œå¡©éº¹ã€ã€Œãƒžãƒ„ã‚³å¯Œå£«ã€ãªã©ã€æœ€æ–°ã®Googleæ€¥ä¸Šæ˜‡ãƒ¯ãƒ¼ãƒ‰ã¨ãã‚Œã«é–¢é€£ã™ã‚‹Amazonå•†å“ã¯ã“ã¡ã‚‰ã§ãƒã‚§ãƒƒã‚¯ï¼â†’ http://t.co/pjCyxd9J #google #amazon","irrelevant","google"
"5162","126871520785072129","2011-10-20 04:05:02","#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_","neutral","twitter"
"3878","126654309894070273","2011-10-19 13:41:55","#Job #ICT Verkaufspezialist von InfrastrukturlÃ¶sungen an GeschÃ¤ftskunden (w/m): Microsoft Schweiz... http://t.co/admV6cNg #Microsoft #IT","irrelevant","microsoft"
"2120","126508753997668352","2011-10-19 04:03:32","Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo","neutral","google"
"4684","126880036488880128","2011-10-20 04:38:52","So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?Â¿","neutral","twitter"
"5699","126862821635002368","2011-10-20 03:30:28","RT @JLachance04: What a day @davislachance and @braedonrice get #twitter @BigDenMoments","neutral","twitter"
"4389","126544902107570176","2011-10-19 06:27:10","NAVIGE in TerDege Nieuw 17 opgenomen in rubriek Personalia en Bedrijven als zelfstandig ondernemer #Microsoft #Dynamicsâ€¦http://t.co/TAILFVUV","irrelevant","microsoft"
"1556","126533325702701056","2011-10-19 05:41:10","â€œØ¬ÙˆØ¬Ù„â€ ØªØ·Ù„Ù‚ â€œAndroid Ice Cream Sandwichâ€ ÙˆÙ…ÙØ§Ø¬Ø£Ø© Ù„Ù…Ø³ØªØ®Ø¯Ù…ÙŠ â€œAndroid 2.3â€³ @7ki3arabi http://t.co/Ytx4jHZm #google #android","irrelevant","google"
"1290","125402412147146752","2011-10-16 02:47:19","@Blackberry &amp; @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!","positive","apple"
"3305","126746549756768258","2011-10-19 19:48:26","Busque el socio de #Microsoft ideal para tu negocio, y relaciÃ³nate con profesionales de confianza. Â¡A un solo click! http://t.co/8xV6jg52","irrelevant","microsoft"
"5089","126872777130123264","2011-10-20 04:10:01","#fuckyoumean #Pittsburgh don't got the best #twitter.","neutral","twitter"
"323","126209902241787904","2011-10-18 08:16:00","@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar","neutral","apple"
"2284","126501952317165568","2011-10-19 03:36:30","Ð¿Ñ€Ð¾Ð´Ð²Ð¸Ð¶ÐµÐ½Ð¸Ðµ ÑÑ‚Ð°Ñ‚ÑŒÑÐ¼Ð¸ http://t.co/zZ8PjWwX CÐµÑ€Ð²Ð¸Ñ Ñ€ÐµÐ³Ð¸ÑÑ‚Ñ€Ð°Ñ†Ð¸Ð¸ Ð² ÐºÐ°Ñ‚Ð°Ð»Ð¾Ð³Ð°Ñ… ÑÑ‚Ð°Ñ‚ÐµÐ¹ #seo #linkbuilding #backlinks #addurl #bookmarks #google","irrelevant","google"
"775","125930171562852353","2011-10-17 13:44:27","Big thanks to @Apple - appointment in store at 9am (glitchy iPhone 4), back home twenty minutes later with a replacement phone. Woot!","positive","apple"
"3249","126754698102439936","2011-10-19 20:20:49","Vous rappelez vous l'Ã©poque du &quot; Gros MÃ©chant #Microsoft &quot;? http://t.co/7bSGGCO0","irrelevant","microsoft"
"2132","126508037400825857","2011-10-19 04:00:41","Samsung e o Google lanÃ§am hoje o Galaxy Nexus e o Android 4.0 http://t.co/PW4KRE0F #google #samsung","neutral","google"
"1053","125664891691474944","2011-10-16 20:10:19","Waiting at end of 20 person line after checking in on time for my &quot;genius bar&quot; appt. @apple store...I do not find this system &quot;genius&quot; #FAIL","neutral","apple"
"1407","125309427422203904","2011-10-15 20:37:50","@RonakKataria @apple you heard of testing before deploying updates. Difference between microsoft &amp; apple: None","negative","apple"
"4856","126876728206438400","2011-10-20 04:25:43","Ð”Ð¾Ð±Ñ€Ð¾Ðµ ÑƒÑ‚Ñ€Ð¾ #twitter","irrelevant","twitter"
"5037","126873707066048513","2011-10-20 04:13:43","Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo","positive","twitter"
"1338","125350537821569024","2011-10-15 23:21:11","@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt","neutral","apple"
"2066","126511545160171520","2011-10-19 04:14:37","S/O to #google for getting me through high school and college....you are appreciated","positive","google"
"1829","126522225674301440","2011-10-19 04:57:03","#Google to stop giving referral data - by moving to #SSL? http://t.co/wTjiX29b","neutral","google"
"468","126082898783780864","2011-10-17 23:51:20","People like this really piss me off. http://t.co/qddw840n Re-uploaded @apple tv ad, got 700k views on it as partner with ads. Flag the video","neutral","apple"
"4975","126874662268452864","2011-10-20 04:17:31","Ohemgee. Be a follower..... #twitter","neutral","twitter"
"2291","126501535160074240","2011-10-19 03:34:50","#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ","neutral","google"
"2885","126488387531194369","2011-10-19 02:42:36","RT @twandroid: Consommation data affichÃ©e dans les paramÃ¨tres, avec mÃªme une approximation de la consommation future !#google #nexusprime","irrelevant","google"
"5685","126862947346694144","2011-10-20 03:30:58","RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W","neutral","twitter"
"3618","126694595026366464","2011-10-19 16:21:59","Wat een loser die Steve Ballmer  #microsoft #android http://t.co/TICQuCCx","irrelevant","microsoft"
"2507","126494808847040513","2011-10-19 03:08:07","@donchele vaya trabaje con #Google mejor jajajajajajajaj","irrelevant","google"
"103","126364189097865216","2011-10-18 18:29:05","@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy","neutral","apple"
"3152","126770869254094849","2011-10-19 21:25:05","#Microsoft lanza sitio oficial de #Skype http://t.co/DdKFEWQb visto en #Bolivia","irrelevant","microsoft"
"827","125908946702696448","2011-10-17 12:20:06","@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW","neutral","apple"
"3684","126686012884787200","2011-10-19 15:47:53","Esse prof acha que ninguÃ©m sabe mexer no #microsoft word","neutral","microsoft"
"4694","126879785908580352","2011-10-20 04:37:52","Gotta love #Twitter - shit goes round the World like lightning-on-speed...","positive","twitter"
"548","126031969166434304","2011-10-17 20:28:57","GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.","negative","apple"
"3824","126663150148911105","2011-10-19 14:17:02","Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn","irrelevant","microsoft"
"1603","126531542733430784","2011-10-19 05:34:05","#Android #Google Ice Cream Sandwich Is Finally Official, And Here's What To Expect http://t.co/Wxhb8JXO #DhilipSiva","neutral","google"
"1022","125689905954299904","2011-10-16 21:49:43","@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE","neutral","apple"
"5985","126856097431699456","2011-10-20 03:03:45","@nataliagdl1207 hahahaha bby, obviamente no es para ti, ni para nadie en #Twitter","irrelevant","twitter"
"5003","126874228296396800","2011-10-20 04:15:47","RT @nagoul1: Can anyone please explain to us why the #Retweet &quot;issue&quot; is happening to many, but not to others? #twitter #tweeting #tweeps","neutral","twitter"
"4630","126881010301419520","2011-10-20 04:42:44","#TWITTER SUCKS FOR HAVING A #FOLLOW LIMIT =\\","negative","twitter"
"4597","126881619335327744","2011-10-20 04:45:10","Que le pasa al #Twitter... #Chingado","irrelevant","twitter"
"2261","126502770130960384","2011-10-19 03:39:45","#Google releases an Infinite Digital Bookcase http://t.co/FbvZq8Yp by @MeghanKel","neutral","google"
"3996","126637126010929152","2011-10-19 12:33:38","V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!","positive","microsoft"
"3144","126772118879879169","2011-10-19 21:30:03","Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX","neutral","microsoft"
"4995","126874346873556993","2011-10-20 04:16:16","@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.","positive","twitter"
"3304","126746562062848001","2011-10-19 19:48:29","When are they going to drop the charade and list Steve Ballmer as one of the producers of Hawaii Five-O? #productplacement #microsoft #ftl","neutral","microsoft"
"483","126072901144281088","2011-10-17 23:11:36","Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!","negative","apple"
"5006","126874174722539520","2011-10-20 04:15:35","Can anyone please explain to us why the #Retweet &quot;issue&quot; is happening to many, but not to others? #twitter #tweeting #tweeps","neutral","twitter"
"4063","126622030006202368","2011-10-19 11:33:39","Microsoft-CEO verspricht schÃ¶ne Windows-Phone-GerÃ¤te: Apple sei erfolgreich, weil schÃ¶ne Smartphones ... http://t.co/I26cnxh8 #microsoft","irrelevant","microsoft"
"2442","126496228572790784","2011-10-19 03:13:45","Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #Android","neutral","google"
"5065","126873062439260160","2011-10-20 04:11:09","@SincerelytiGG_ I guess dat wat #twitter does lol","neutral","twitter"
"3832","126662533347164161","2011-10-19 14:14:35","Microsoft Security Essentialã®å®šç¾©ãƒ•ã‚¡ã‚¤ãƒ«ãŒã‚¢ãƒƒãƒ—ãƒ‡ãƒ¼ãƒˆã—ã¾ã—ãŸï¼š1.115.102.0 &gt; http://t.co/QuqPibic #Microsoft","irrelevant","microsoft"
"1523","126534127435530240","2011-10-19 05:44:21","#Google y#Samsung presentan oficialmente el Galaxy Nexus: Y llego el dÃ­a del esperado evento de Google y Samsung... http://t.co/fWdHUqlN","irrelevant","google"
"1328","125359622193295360","2011-10-15 23:57:17","no kidding â€œ@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...â€","neutral","apple"
"3118","126776771159916546","2011-10-19 21:48:32","RT @WinRumors: If you missed this earlier, Steve #Ballmer bashes #Android phones [video] http://t.co/NvD7MQVk #microsoft #windows","neutral","microsoft"
"3508","126712110095925250","2011-10-19 17:31:35","Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb","negative","microsoft"
"2561","126493811638677504","2011-10-19 03:04:09","RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m","neutral","google"
"4396","126539960890306560","2011-10-19 06:07:32","@torbenleuschner die haben was an der Waffel #ie #microsoft #wunschdenken","irrelevant","microsoft"
"3778","126671654540677122","2011-10-19 14:50:50","#Microsoft's Ballmer Trashes Android, Touts Skype  http://t.co/96BMOxv4","neutral","microsoft"
"1592","126531893649874945","2011-10-19 05:35:28","@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google","neutral","google"
"2203","126504923687960576","2011-10-19 03:48:18","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile","neutral","google"
"2692","126491928320688128","2011-10-19 02:56:40","Partage d'apps en NFC #google #nexusprime","irrelevant","google"
"636","125992594395250688","2011-10-17 17:52:29","Smart as hell. The Great Tech War Of 2012. http://t.co/0O1CfCIZ  Fab Four: @apple @google @amazon @facebook via @kvox #mustread","neutral","apple"
"5927","126858835058098176","2011-10-20 03:14:37","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @GabeMoormanLaw @AshliSeumanu953 @pamperedplay","irrelevant","twitter"
"3593","126698704290852865","2011-10-19 16:38:19","Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin","neutral","microsoft"
"2163","126506609823334400","2011-10-19 03:55:00","Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts","negative","google"
"2388","126497929593761792","2011-10-19 03:20:31","RT @SHlFT: dear #google &amp; #samsung... learn some presentation 101 first. please.","negative","google"
"1202","125537578974851072","2011-10-16 11:44:25","#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things","positive","apple"
"1965","126516408317251585","2011-10-19 04:33:56","Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google","negative","google"
"492","126066452787773443","2011-10-17 22:45:59","Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb","neutral","apple"
"908","125727044263874560","2011-10-17 00:17:17","@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seenâ€¦ http://t.co/xNKwgxme","neutral","apple"
"166","126330155441467392","2011-10-18 16:13:50","#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits","neutral","apple"
"4119","126611886979555328","2011-10-19 10:53:20","Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft","neutral","microsoft"
"5257","126869964144644097","2011-10-20 03:58:51","#Twitter is hella coo... like farreal i love twitter.","positive","twitter"
"2430","126496634120056832","2011-10-19 03:15:22","Add me to your circles on #Google+","neutral","google"
"1766","126524361065758720","2011-10-19 05:05:33","#android Google confirma que todos los dispositivos con gingerbread tendrÃ¡n Ice Cream Sandwich: Y desde ... http://t.co/bUcSI4xy #google","irrelevant","google"
"1648","126529490582118400","2011-10-19 05:25:56","Zapatero (#Google): &quot;Hay que darse prisa en conocer el fenÃ³meno #web, acabarÃ¡ en 3 aÃ±os&quot; http://t.co/L49qrDeR","irrelevant","google"
"4800","126877679826894849","2011-10-20 04:29:30","#twitter buggin with this you already tweeted that bullshit .. no tf i didn't!!","negative","twitter"
"2192","126505359161573377","2011-10-19 03:50:02","Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy","neutral","google"
"2989","126485085942845440","2011-10-19 02:29:29","Launching November in Japan #SamsungGalaxyNexus #google #android","neutral","google"
"3027","126798908335734785","2011-10-19 23:16:30","Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR","neutral","microsoft"
"2121","126508734884220929","2011-10-19 04:03:27","Le gato a Ã©tÃ© remiellÃ© : Android Ice Cream Sandwich enfin dÃ©voilÃ© ! http://t.co/ernNQ40w #Android #Galaxy_Nexus #Google","irrelevant","google"
"4631","126881008002940928","2011-10-20 04:42:44","#CHISTE : EN QUE SE PARECEN LOS PITUFOS AL #TWITTER ? R= EN QUE LOS 2 TIENEN EL PAJARO AZUL XD","irrelevant","twitter"
"722","125956319344721920","2011-10-17 15:28:21","@Apple Siri is down!","negative","apple"
"3477","126719029921579008","2011-10-19 17:59:05","#Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?","irrelevant","microsoft"
"4117","126612194594000896","2011-10-19 10:54:34","#Microsoft vi aspetta a #SMAU dal 19 al 21 ottobre http://t.co/lDhDVeWx, venite a trovarci! Siamo al Pad. 4 Stand A23","irrelevant","microsoft"
"3451","126723018989907968","2011-10-19 18:14:56","RT @AndroidTopNews: Steve Ballmer: Android is for computer science geeks http://t.co/o7vJl4Tl #News #android #google #microsoft #steve_ballmer","neutral","microsoft"
"1185","125544363945230336","2011-10-16 12:11:23","A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe","neutral","apple"
"1412","125304159581900800","2011-10-15 20:16:54","@Apple wasted 20 hours of my time after software wiped out my phone. Now have to work late thru night. AND, I'm w/o a phone at least 4 days!","negative","apple"
"4439","126508567053340672","2011-10-19 04:02:47","RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft","neutral","microsoft"
"2513","126494691016441857","2011-10-19 03:07:39","The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich","neutral","google"
"5233","126870493402898434","2011-10-20 04:00:57","Porra mo0 cara que nao entro no #TWITTER mais um Salve pra vc's e amanha tem mais flllws pra quem fika  bora laah pra quem vai ksoaksopk","irrelevant","twitter"
"1026","125687710705926144","2011-10-16 21:41:00","Siri wasn't able to help me find the g-spot....bush league @apple","neutral","apple"
"3367","126736431929507840","2011-10-19 19:08:14","&quot;#Microsoft details Windows 8 search improvements&quot; - via @SlashGear http://t.co/JCawWRzQ","positive","microsoft"
"3940","126647264943943682","2011-10-19 13:13:55","It baffles me that Steve Ballmer can be a CEO of a company, let alone a giant like #Microsoft - The guys a moron.","negative","microsoft"
"776","125930143066759169","2011-10-17 13:44:20","@Apple very disappointed Hogwarts not choice on world clock on iPhone","neutral","apple"
"1031","125681375058735104","2011-10-16 21:15:49","Sorry @apple, but #iMessage will never be what #BBM is. Disappointed.","negative","apple"
"3398","126732148144209920","2011-10-19 18:51:13","Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft","positive","microsoft"
"3120","126775712525979648","2011-10-19 21:44:19","#Microsoft Please check out or site and join please. http://t.co/dRR4oq1Z we need more ppl maybe u can help","irrelevant","microsoft"
"3437","126725332031127552","2011-10-19 18:24:08","Another Gem from #Microsoft - Curate your personal history with  &quot;Project Greenwich&quot;.  Available later this month. http://t.co/KgNrbVgp","positive","microsoft"
